profile_id,age,gender,accent,scenario_id,file,duration,sentence,label,intensity
CLD_019_FR,middle-age,female,Metropolitan,SL6_2,CLD_019_FR_SL6_2.wav,5.151875,"Tout ce travail, tous ces mois de préparation, et mon nom n'est même pas sur la liste...",sad,4
CLD_019_FR,middle-age,female,Metropolitan,SL7_3,CLD_019_FR_SL7_3.wav,3.7586875,"Non mais c'est pas vrai, par terre ! Et moi qui mourais de faim...",angry,4
CLD_020_FR,middle-age,female,Canadian,AH20_8,CLD_020_FR_AH20_8.wav,2.92275,"Voyons donc, pas maintenant, j'ai pas le temps pour ça!",angry,4
CLD_020_FR,middle-age,female,Canadian,AH20_9,CLD_020_FR_AH20_9.wav,4.362375,"Mais voyons, t'as pas regardé où tu t'en allais? Tu viens de rentrer dans mon char!",angry,5
CLD_020_FR,middle-age,female,Canadian,AH23_10,CLD_020_FR_AH23_10.wav,5.337625,"Pis moi qui te croyais sur parole, t'as été capable de me mentir en pleine face?",angry,4
CLD_020_FR,middle-age,female,Canadian,AH23_11,CLD_020_FR_AH23_11.wav,4.176625,"Ça fait trois fois que je donne mon idée pis on dirait que je parle dans le vide, là.",angry,4
CLD_020_FR,middle-age,female,Canadian,AH26_12,CLD_020_FR_AH26_12.wav,4.5016875,"Wô, minute là, c'est même pas moi qui a fait ça pis tu m'accuses comme si t'avais des preuves.",angry,4
CLD_020_FR,middle-age,female,Canadian,AH33_13,CLD_020_FR_AH33_13.wav,3.7586875,"Là tu dis n'importe quoi, ça tient pas debout pantoute pis tu le sais.",angry,4
CLD_020_FR,middle-age,female,Canadian,AH41_14,CLD_020_FR_AH41_14.wav,3.7586875,"Eille, on parle pas comme ça aux adultes, t'as quel âge pour me répondre de même?",angry,3
CLD_020_FR,middle-age,female,Canadian,AH44_15,CLD_020_FR_AH44_15.wav,4.9196875,"Franchement, y'est passé minuit pis t'as encore le coeur à brasser des affaires? Lâche-moi un peu!",angry,4
CLD_020_FR,middle-age,female,Canadian,AL0_1,CLD_020_FR_AL0_1.wav,3.29425,"Hé, lâche ça tout de suite, tu vas t'électrocuter!",angry,4
CLD_020_FR,middle-age,female,Canadian,AL17_5,CLD_020_FR_AL17_5.wav,4.362375,"Franchement, ça fait vingt minutes qu'on bouge pas d'un pouce, j'vais finir par arriver à soir!",angry,4
CLD_020_FR,middle-age,female,Canadian,AL17_6,CLD_020_FR_AL17_6.wav,2.829875,"Eille, y'a une file ici, là, t'as pas vu tout le monde qui attend?",angry,4
CLD_020_FR,middle-age,female,Canadian,AL1_2,CLD_020_FR_AL1_2.wav,3.71225,"Encore une fois je dois ramasser tes dégâts, là j'en ai vraiment assez.",angry,4
CLD_020_FR,middle-age,female,Canadian,AL1_3,CLD_020_FR_AL1_3.wav,4.6875,"C'est moi qui ai passé des nuits là-dessus, pis là tu prends tout le crédit devant le boss?",angry,4
CLD_020_FR,middle-age,female,Canadian,AL42_7,CLD_020_FR_AL42_7.wav,3.4335625,"Laisse-moi finir une phrase, deux minutes, c'est-tu possible ça?",angry,4
CLD_020_FR,middle-age,female,Canadian,AL6_4,CLD_020_FR_AL6_4.wav,4.2230625,"Voyons donc, on est en train de tout donner pis vous jouez comme si y avait rien en jeu!",angry,4
CLD_020_FR,middle-age,female,Canadian,JH15_9,CLD_020_FR_JH15_9.wav,4.3159375,"Mon p'tit cœur, t'es enfin là... regarde-moi ces petites mains-là!",happy,5
CLD_020_FR,middle-age,female,Canadian,JH16_10,CLD_020_FR_JH16_10.wav,4.966125,"Ah, respire-moi cet air-là, ça fait tellement de bien d'être enfin loin de la ville!",happy,4
CLD_020_FR,middle-age,female,Canadian,JH16_11,CLD_020_FR_JH16_11.wav,4.641,"Regarde-moi ces petites ruelles, on dirait qu'on a remonté le temps de cent ans!",happy,4
CLD_020_FR,middle-age,female,Canadian,JH29_12,CLD_020_FR_JH29_12.wav,3.4335625,"On l'a fait, on est vraiment mariés là, j'en reviens pas encore!",happy,5
CLD_020_FR,middle-age,female,Canadian,JH32_13,CLD_020_FR_JH32_13.wav,4.0373125,"Enfin t'es là, viens ici que je te serre, ça faisait tellement trop longtemps!",happy,5
CLD_020_FR,middle-age,female,Canadian,JH42_14,CLD_020_FR_JH42_14.wav,4.45525,"Franchement, quand il a joué ma toune préférée juste là, j'ai eu des frissons partout!",happy,5
CLD_020_FR,middle-age,female,Canadian,JH46_15,CLD_020_FR_JH46_15.wav,4.4088125,"Voyons donc, t'as vraiment pensé à ça pour moi? Ça me touche en plein cœur!",happy,4
CLD_020_FR,middle-age,female,Canadian,JH6_7,CLD_020_FR_JH6_7.wav,3.898,"Voyons donc, j'ai gagné? C'est vraiment mon nom qu'ils viennent de dire?",happy,4
CLD_020_FR,middle-age,female,Canadian,JH6_8,CLD_020_FR_JH6_8.wav,4.362375,"On a réussi, gang! Quelle game de fou, j'en reviens juste pas!",happy,5
CLD_020_FR,middle-age,female,Canadian,JL0_1,CLD_020_FR_JL0_1.wav,4.548125,"Viens-t'en mon beau, c'est icitte ta nouvelle maison, t'as juste à t'installer comme tu veux!",happy,4
CLD_020_FR,middle-age,female,Canadian,JL11_4,CLD_020_FR_JL11_4.wav,4.5945625,"Franchement, je m'attendais pas à un aussi bon résultat, j'suis tellement contente!",happy,5
CLD_020_FR,middle-age,female,Canadian,JL20_5,CLD_020_FR_JL20_5.wav,4.0373125,"Ça y est, les clés sont à moi! J'peux pas croire que c'est ma propre auto.",happy,4
CLD_020_FR,middle-age,female,Canadian,JL39_6,CLD_020_FR_JL39_6.wav,4.548125,"Ça fait tellement du bien de vous voir tout le monde, ça faisait une éternité!",happy,4
CLD_020_FR,middle-age,female,Canadian,JL7_2,CLD_020_FR_JL7_2.wav,3.5729375,"Ah que ça fait du bien, on devrait se réunir comme ça plus souvent!",happy,4
CLD_020_FR,middle-age,female,Canadian,JL9_3,CLD_020_FR_JL9_3.wav,5.9878125,Te souviens-tu de notre fameux voyage à Tadoussac? On a tellement ri cette fin de semaine-là.,happy,4
CLD_020_FR,middle-age,female,Canadian,NH17_4,CLD_020_FR_NH17_4.wav,12.58225,"La plupart du temps je prends ma voiture, c'est juste plus simple avec mon horaire. Y'a des matins où le trafic me fait regretter mes choix, par exemple. Quand il fait beau pis que j'suis pas pressée, ça m'arrive de marcher un bout, ça me réveille un peu.",neutral,2
CLD_020_FR,middle-age,female,Canadian,NH24_5,CLD_020_FR_NH24_5.wav,15.4615,"Hier j'ai fait un saut vite fait, juste pour ramasser du lait, des œufs pis du pain. J'avais l'intention de prendre juste ça, mais finalement j'suis ressortie avec des fraises pis un sac de café aussi. C'est toujours pareil, je rentre pour trois affaires pis ma facture explose.",neutral,2
CLD_020_FR,middle-age,female,Canadian,NH48_6,CLD_020_FR_NH48_6.wav,14.7649375,"Oh regarde, la première neige qui commence à tomber! Les flocons sont gros pis y restent collés sur les branches du gros sapin en avant. La rue est déjà toute blanche, pas une trace de pas encore. Ça fait tellement calme, on dirait que tout le monde dort encore.",happy,3
CLD_020_FR,middle-age,female,Canadian,NH6_3,CLD_020_FR_NH6_3.wav,15.182875,"Honnêtement, c'est toujours pareil. Le réveil sonne, pis je le snooze une fois ou deux avant de me lever pour de vrai. Après je me fais un café tout de suite, sinon je suis bonne à rien. Pis là je regarde mes courriels en mangeant ma toast, tranquille, avant de partir.",neutral,2
CLD_020_FR,middle-age,female,Canadian,NL1_1,CLD_020_FR_NL1_1.wav,17.319125,"Ah, mon lundi c'est réunion d'équipe le matin, pis mon cours de yoga le soir. Le mercredi je donne un coup de main au bénévolat, ça me prend une bonne partie de l'après-midi. Pis le jeudi, c'est ma soirée chorale, j'manquerais ça pour rien au monde. Le reste de la semaine, j'essaie de garder ça pas mal tranquille.",neutral,2
CLD_020_FR,middle-age,female,Canadian,NL21_2,CLD_020_FR_NL21_2.wav,16.552875,"Ah, mon dernier projet c'était de refaire au complet la grille horaire pour le département. Fallait que je coordonne avec trois équipes différentes, pis chacun avait ses préférences, tu comprends. Ça m'a pris pas mal plus de temps que prévu, mais au final tout le monde semblait content du résultat. Faut dire que c'est rare que ça arrive!",neutral,2
CLD_020_FR,middle-age,female,Canadian,RH11_11,CLD_020_FR_RH11_11.wav,4.1301875,"Voyons donc, j'ai passé! Pis moi qui était certaine d'avoir tout coulé.",happy,4
CLD_020_FR,middle-age,female,Canadian,RH18_12,CLD_020_FR_RH18_12.wav,3.4335625,On l'a eue! On peut commencer à faire nos boîtes pour de vrai là!,happy,5
CLD_020_FR,middle-age,female,Canadian,RH21_13,CLD_020_FR_RH21_13.wav,2.3190625,"Ouf, juste à temps, j'ai eu chaud!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RH25_14,CLD_020_FR_RH25_14.wav,3.71225,"Ah, le v'là enfin, je l'cherchais partout depuis ce matin!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RH2_10,CLD_020_FR_RH2_10.wav,4.87325,"Mon doux, les résultats sont négatifs, j'arrive même pas à respirer tellement j'avais peur.",relieved,5
CLD_020_FR,middle-age,female,Canadian,RH49_15,CLD_020_FR_RH49_15.wav,5.2911875,"Ah enfin, ça me lève un poids des épaules de te voir reprendre des couleurs comme ça!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RL0_1,CLD_020_FR_RL0_1.wav,4.4088125,"T'es revenu mon beau! J'pensais jamais te revoir, viens icitte que je te flatte!",relieved,5
CLD_020_FR,middle-age,female,Canadian,RL12_6,CLD_020_FR_RL12_6.wav,4.966125,"J'ai eu la job! Tout ce temps-là à me préparer, pis ça a fini par payer!",happy,5
CLD_020_FR,middle-age,female,Canadian,RL17_7,CLD_020_FR_RL17_7.wav,2.1796875,"Ouf, deux minutes de plus pis je le manquais!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RL1_2,CLD_020_FR_RL1_2.wav,5.0125625,"Ouf, c'est fait, j'ai donné ma démission pis j'ai un poids de moins su'es épaules!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RL1_3,CLD_020_FR_RL1_3.wav,4.5016875,"Ben là, finalement y'a pas de trouble pantoute! Pis moi qui m'étais énervée pour rien.",relieved,4
CLD_020_FR,middle-age,female,Canadian,RL22_8,CLD_020_FR_RL22_8.wav,3.48,"Oh mon doux, ça tombe vraiment pile au bon moment!",relieved,4
CLD_020_FR,middle-age,female,Canadian,RL27_9,CLD_020_FR_RL27_9.wav,5.1983125,"J'arrive pas à croire que c'est déjà fini, je vais tellement m'ennuyer de tout le monde icitte.",sad,4
CLD_020_FR,middle-age,female,Canadian,RL7_4,CLD_020_FR_RL7_4.wav,3.898,"Enfin chez nous, j'ai juste hâte de m'asseoir pis d'enlever mes bottes.",relieved,3
CLD_020_FR,middle-age,female,Canadian,RL7_5,CLD_020_FR_RL7_5.wav,3.990875,"Ah mon doux, c'était juste un rêve... mon cœur bat encore à cent à l'heure.",relieved,4
CLD_020_FR,middle-age,female,Canadian,SH0_10,CLD_020_FR_SH0_10.wav,3.48,Mon vieux Capitaine... j'arrive pas à croire qu'il soit plus là.,sad,4
CLD_020_FR,middle-age,female,Canadian,SH19_12,CLD_020_FR_SH19_12.wav,3.5729375,"Attends, t'es sérieux là? Après tout ce temps, tu me lâches comme ça?",sad,4
CLD_020_FR,middle-age,female,Canadian,SH28_13,CLD_020_FR_SH28_13.wav,3.71225,"Oh non, qu'est-ce qui se passe? Viens, assis-toi, je vais m'occuper de toi.",sad,4
CLD_020_FR,middle-age,female,Canadian,SH31_14,CLD_020_FR_SH31_14.wav,3.1549375,"Ben voyons, j'avais tellement hâte à ça, pis là tout tombe à l'eau!",sad,4
CLD_020_FR,middle-age,female,Canadian,SH35_15,CLD_020_FR_SH35_15.wav,4.780375,"C'est tellement vide ici sans eux, j'aurais juste envie de reprendre l'auto pis retourner.",sad,4
CLD_020_FR,middle-age,female,Canadian,SH9_11,CLD_020_FR_SH9_11.wav,2.92275,On a même pas eu le temps de se dire au revoir comme du monde...,sad,5
CLD_020_FR,middle-age,female,Canadian,SL18_4,CLD_020_FR_SL18_4.wav,4.362375,"J'ai tout perdu, faut que je laisse l'appartement... j'sais même pas où j'vais aller.",sad,4
CLD_020_FR,middle-age,female,Canadian,SL1_1,CLD_020_FR_SL1_1.wav,3.9444375,"Quoi? Après tout ce que j'ai donné à cette compagnie, c'est comme ça que ça finit?",sad,4
CLD_020_FR,middle-age,female,Canadian,SL23_5,CLD_020_FR_SL23_5.wav,3.3406875,"T'écoutes même pas ce que je te dis, comme si ça comptait pas pantoute.",sad,3
CLD_020_FR,middle-age,female,Canadian,SL23_6,CLD_020_FR_SL23_6.wav,2.8763125,"Après toutes ces années, tu pars sans même me regarder?",sad,4
CLD_020_FR,middle-age,female,Canadian,SL25_7,CLD_020_FR_SL25_7.wav,3.71225,"Voyons, je l'avais juste ici, où est-ce qu'il a bien pu passer...",sad,4
CLD_020_FR,middle-age,female,Canadian,SL39_8,CLD_020_FR_SL39_8.wav,3.805125,"Ah ben coudonc, j'imagine que j'comptais pas tant que ça finalement.",sad,3
CLD_020_FR,middle-age,female,Canadian,SL45_9,CLD_020_FR_SL45_9.wav,3.9444375,"Pis tu pensais vraiment que j'le saurais jamais? Sors d'ici, là, j't'écœure.",angry,5
CLD_020_FR,middle-age,female,Canadian,SL6_2,CLD_020_FR_SL6_2.wav,3.71225,Tout ce temps à m'entraîner pour rien... j'y croyais vraiment cette fois.,sad,4
CLD_020_FR,middle-age,female,Canadian,SL7_3,CLD_020_FR_SL7_3.wav,3.4335625,"Ah non, pas à terre, pis c'était mon dernier morceau en plus!",angry,4
CLD_021_FR,middle-age,female,European,AH20_8,CLD_021_FR_AH20_8.wav,2.5976875,"Oh non, pas maintenant, j'ai pas le temps pour ça !",angry,4
CLD_021_FR,middle-age,female,European,AH20_9,CLD_021_FR_AH20_9.wav,4.548125,"Mais vous êtes complètement inconscient ou quoi, vous m'avez foncé dedans !",angry,4
CLD_021_FR,middle-age,female,European,AH23_10,CLD_021_FR_AH23_10.wav,8.4026875,Et moi qui te croyais sur parole... comment t'as pu me regarder dans les yeux en me racontant ça ?,sad,4
CLD_021_FR,middle-age,female,European,AH23_11,CLD_021_FR_AH23_11.wav,6.22,"J'ai à peine fini ma phrase que tu balayes tout d'un revers de main, comme si ce que je pense ne comptait pas.",angry,4
CLD_021_FR,middle-age,female,European,AH26_12,CLD_021_FR_AH26_12.wav,5.2911875,"Attends, c'est moi que tu accuses ? Je n'ai jamais touché à ça, jamais.",angry,4
CLD_021_FR,middle-age,female,European,AH33_13,CLD_021_FR_AH33_13.wav,4.362375,"Mais enfin, écoute-toi parler, ça n'a aucun sens ce que tu racontes !",angry,4
CLD_021_FR,middle-age,female,European,AH41_14,CLD_021_FR_AH41_14.wav,3.0620625,"On ne parle pas comme ça aux grandes personnes, jeune homme.",angry,3
CLD_021_FR,middle-age,female,European,AH44_15,CLD_021_FR_AH44_15.wav,5.2911875,"Il est presque deux heures du matin, ça va durer encore longtemps ce vacarme ?",angry,4
CLD_021_FR,middle-age,female,European,AL0_1,CLD_021_FR_AL0_1.wav,4.5945625,"Non mais lâche ça tout de suite, tu vas finir par t'électrocuter !",angry,4
CLD_021_FR,middle-age,female,European,AL17_5,CLD_021_FR_AL17_5.wav,4.3159375,"On n'avance plus du tout, ça fait dix minutes qu'on est au même endroit.",angry,3
CLD_021_FR,middle-age,female,European,AL17_6,CLD_021_FR_AL17_6.wav,4.3159375,"Excusez-moi, il y a une file ici, vous êtes passé devant tout le monde.",angry,4
CLD_021_FR,middle-age,female,European,AL1_2,CLD_021_FR_AL1_2.wav,5.8484375,"Encore une fois c'est moi qui dois rattraper tes erreurs, franchement ça suffit maintenant.",angry,4
CLD_021_FR,middle-age,female,European,AL1_3,CLD_021_FR_AL1_3.wav,5.6626875,"Tout ce projet, c'est moi qui l'ai fait, et tu oses présenter ça comme si c'était ton idée ?",angry,4
CLD_021_FR,middle-age,female,European,AL42_7,CLD_021_FR_AL42_7.wav,3.29425,"Laissez-moi terminer ma phrase, s'il vous plaît.",angry,3
CLD_021_FR,middle-age,female,European,AL6_4,CLD_021_FR_AL6_4.wav,5.337625,"Mais concentrez-vous un peu, on est en train de tout donner à l'autre équipe là !",angry,4
CLD_021_FR,middle-age,female,European,JH15_9,CLD_021_FR_JH15_9.wav,5.8484375,"Oh mon Dieu, il est là, regarde ses petites mains, je n'arrive pas à y croire...",happy,5
CLD_021_FR,middle-age,female,European,JH16_10,CLD_021_FR_JH16_10.wav,4.0373125,"Respire-moi cet air, c'est tellement bon de sortir de la ville.",happy,3
CLD_021_FR,middle-age,female,European,JH16_11,CLD_021_FR_JH16_11.wav,5.0125625,"Regarde comme ces ruelles sont magnifiques, on dirait qu'on a remonté le temps !",happy,4
CLD_021_FR,middle-age,female,European,JH29_12,CLD_021_FR_JH29_12.wav,3.898,"On l'a vraiment fait, je suis officiellement ta femme maintenant !",happy,5
CLD_021_FR,middle-age,female,European,JH32_13,CLD_021_FR_JH32_13.wav,4.2695,"Enfin, tu es là, j'ai compté chaque jour jusqu'à ce moment !",happy,5
CLD_021_FR,middle-age,female,European,JH42_14,CLD_021_FR_JH42_14.wav,5.4305,"Sa voix en vrai, c'est encore mille fois mieux que sur l'album, j'en reviens pas !",happy,5
CLD_021_FR,middle-age,female,European,JH46_15,CLD_021_FR_JH46_15.wav,4.362375,"Oh non, tu n'aurais vraiment pas dû, c'est exactement ce dont je rêvais !",happy,4
CLD_021_FR,middle-age,female,European,JH6_7,CLD_021_FR_JH6_7.wav,5.802,"Non mais c'est pas possible, j'ai jamais rien gagné de ma vie et là, tout ça d'un coup !",happy,5
CLD_021_FR,middle-age,female,European,JH6_8,CLD_021_FR_JH6_8.wav,5.1983125,"On les a eus ! Quelle équipe, les filles, on a vraiment tout donné aujourd'hui !",happy,4
CLD_021_FR,middle-age,female,European,JL0_1,CLD_021_FR_JL0_1.wav,4.6875,"Viens, je vais te montrer ton petit coin, tu vas voir, tu vas adorer ici !",happy,4
CLD_021_FR,middle-age,female,European,JL11_4,CLD_021_FR_JL11_4.wav,4.5016875,"Non mais regarde ça, tous ces efforts ont fini par payer !",happy,4
CLD_021_FR,middle-age,female,European,JL20_5,CLD_021_FR_JL20_5.wav,4.2230625,"Ça y est, elle est à moi, je peux enfin prendre la route quand je veux !",happy,4
CLD_021_FR,middle-age,female,European,JL39_6,CLD_021_FR_JL39_6.wav,6.22,"Ça fait tellement de bien de tous vous revoir, j'avais presque oublié à quel point vous m'aviez manqué !",happy,4
CLD_021_FR,middle-age,female,European,JL7_2,CLD_021_FR_JL7_2.wav,4.9196875,"Franchement, c'était délicieux, faut absolument qu'on remette ça bientôt !",happy,4
CLD_021_FR,middle-age,female,European,JL9_3,CLD_021_FR_JL9_3.wav,7.0094375,Tu te rappelles cette nuit où on a parlé jusqu'à pas d'heure ? Je crois que je n'ai jamais autant ri de ma vie.,happy,4
CLD_021_FR,middle-age,female,European,NH17_4,CLD_021_FR_NH17_4.wav,15.6473125,"La plupart du temps, je prends le vélo. C'est à peine vingt minutes et ça m'évite les embouteillages du matin. Quand il pleut vraiment trop, je me rabats sur le tram, mais bon, faut s'attendre à être serrée comme une sardine. Au moins, ça me fait un peu bouger avant d'arriver.",neutral,2
CLD_021_FR,middle-age,female,European,NH24_5,CLD_021_FR_NH24_5.wav,15.69375,"Hier soir, j'ai surtout pris des trucs de base : des tomates, du pain frais, un peu de fromage. Ah, et j'ai craqué pour des framboises, elles avaient l'air tellement belles que je n'ai pas pu résister. Sinon, le sempiternel café et quelques yaourts, comme d'habitude.",neutral,2
CLD_021_FR,middle-age,female,European,NH48_6,CLD_021_FR_NH48_6.wav,17.9228125,"Oh, regarde le ciel ce matin, il y a cette lumière dorée qui passe entre les arbres. Les oiseaux sont déjà en train de s'agiter dans le grand chêne du voisin. Et il y a même un petit chat qui se faufile le long de la haie, on dirait qu'il chasse quelque chose. C'est calme, c'est paisible.",happy,3
CLD_021_FR,middle-age,female,European,NH6_3,CLD_021_FR_NH6_3.wav,20.1751875,"Honnêtement, rien de très glamour. Le réveil sonne, j'appuie deux fois sur snooze, puis je file directement à la cuisine pour me préparer un café bien serré. Je jette un œil à mon téléphone en attendant que ça chauffe, histoire de voir les messages de la nuit. Et ce n'est qu'après la première gorgée que je commence vraiment à émerger.",neutral,2
CLD_021_FR,middle-age,female,European,NL1_1,CLD_021_FR_NL1_1.wav,17.6441875,"Alors voyons, le lundi j'ai mon cours de yoga, le mercredi soir c'est la réunion du conseil de quartier, et le jeudi je donne un coup de main à la bibliothèque. Ah, et il y a aussi la chorale le vendredi, ça je ne le rate jamais. Le reste du temps, je tâche de garder un peu de souffle pour souffler un peu.",neutral,2
CLD_021_FR,middle-age,female,European,NL21_2,CLD_021_FR_NL21_2.wav,18.8980625,"Oh, c'était un rapport sur la satisfaction des clients après le lancement du nouveau service. J'ai passé des semaines à éplucher tous les questionnaires, croyez-moi. Le plus délicat, ça a été de présenter les chiffres sans noyer tout le monde sous les graphiques. Au final, ça s'est plutôt bien passé en réunion.",neutral,2
CLD_021_FR,middle-age,female,European,RH11_11,CLD_021_FR_RH11_11.wav,4.966125,"Mais c'est pas possible, j'ai eu la moyenne alors que j'étais sûre d'avoir tout planté !",happy,5
CLD_021_FR,middle-age,female,European,RH18_12,CLD_021_FR_RH18_12.wav,4.362375,"Ça y est, on l'a, notre maison ! Je n'arrive même pas à y croire !",happy,5
CLD_021_FR,middle-age,female,European,RH21_13,CLD_021_FR_RH21_13.wav,3.619375,"Pile à temps, j'ai cru que j'allais jamais y arriver !",relieved,4
CLD_021_FR,middle-age,female,European,RH25_14,CLD_021_FR_RH25_14.wav,3.71225,"Ah le voilà, je l'avais cherché partout celui-là !",relieved,4
CLD_021_FR,middle-age,female,European,RH2_10,CLD_021_FR_RH2_10.wav,6.312875,"Tout est négatif, je peux enfin respirer... j'avais tellement peur d'entendre le contraire.",relieved,5
CLD_021_FR,middle-age,female,European,RH49_15,CLD_021_FR_RH49_15.wav,4.780375,"Quel soulagement de te voir déjà sur pied, j'avais tellement peur pour toi.",relieved,4
CLD_021_FR,middle-age,female,European,RL0_1,CLD_021_FR_RL0_1.wav,4.548125,"Te voilà enfin, mon coquin, j'ai cru qu'on ne te reverrait jamais !",relieved,5
CLD_021_FR,middle-age,female,European,RL12_6,CLD_021_FR_RL12_6.wav,4.548125,"Ça y est, ils m'ont prise ! Tous ces mois de travail ont fini par payer !",happy,5
CLD_021_FR,middle-age,female,European,RL17_7,CLD_021_FR_RL17_7.wav,3.898,"Pile à l'heure, encore quelques secondes et je le ratais !",relieved,4
CLD_021_FR,middle-age,female,European,RL1_2,CLD_021_FR_RL1_2.wav,4.9196875,"Voilà, c'est fait, j'ai rendu mon badge et je ne remettrai plus jamais les pieds là-bas.",relieved,4
CLD_021_FR,middle-age,female,European,RL1_3,CLD_021_FR_RL1_3.wav,5.0125625,"Ah là là, je me suis fait un sang d'encre pour rien, finalement tout va bien.",relieved,4
CLD_021_FR,middle-age,female,European,RL22_8,CLD_021_FR_RL22_8.wav,3.7586875,"Oh là, ça tombe vraiment à pic, je ne m'y attendais pas du tout !",relieved,4
CLD_021_FR,middle-age,female,European,RL27_9,CLD_021_FR_RL27_9.wav,5.337625,"Ça y est, c'est déjà fini... j'ai du mal à réaliser que je ne reviendrai plus ici demain.",sad,4
CLD_021_FR,middle-age,female,European,RL7_4,CLD_021_FR_RL7_4.wav,4.87325,"Enfin chez moi, je n'attendais que ça de pouvoir poser mes chaussures.",relieved,3
CLD_021_FR,middle-age,female,European,RL7_5,CLD_021_FR_RL7_5.wav,3.990875,"Ouf, ce n'était qu'un rêve, mon cœur bat encore à cent à l'heure.",relieved,4
CLD_021_FR,middle-age,female,European,SH0_10,CLD_021_FR_SH0_10.wav,5.1983125,"Il était là depuis que j'ai six ans, je n'arrive même pas à imaginer la maison sans lui.",sad,4
CLD_021_FR,middle-age,female,European,SH19_12,CLD_021_FR_SH19_12.wav,4.966125,"Attends, après tout ce qu'on a construit, tu pars comme ça, du jour au lendemain ?",sad,4
CLD_021_FR,middle-age,female,European,SH28_13,CLD_021_FR_SH28_13.wav,5.337625,"Oh non, viens là, dis-moi où tu as mal, on va trouver une solution.",sad,4
CLD_021_FR,middle-age,female,European,SH31_14,CLD_021_FR_SH31_14.wav,5.1983125,"Annulé ? Mais ça faisait des semaines que je comptais les jours, c'est vraiment pas possible.",sad,4
CLD_021_FR,middle-age,female,European,SH35_15,CLD_021_FR_SH35_15.wav,6.870125,"La maison est tellement vide le soir, je donnerais n'importe quoi pour les avoir tous autour de la table comme avant.",sad,4
CLD_021_FR,middle-age,female,European,SH9_11,CLD_021_FR_SH9_11.wav,5.2911875,Je n'arrive pas à croire qu'on ne l'entendra plus jamais rire dans cette pièce.,sad,5
CLD_021_FR,middle-age,female,European,SL18_4,CLD_021_FR_SL18_4.wav,5.523375,"Tout ce qu'on a construit ici, et il faut tout laisser, partir comme ça...",sad,4
CLD_021_FR,middle-age,female,European,SL1_1,CLD_021_FR_SL1_1.wav,5.059,"Comment ça, vous me remerciez ? Après toutes ces années passées ici...",sad,4
CLD_021_FR,middle-age,female,European,SL23_5,CLD_021_FR_SL23_5.wav,3.387125,"Je pensais vraiment que toi, au moins, tu m'écouterais.",sad,3
CLD_021_FR,middle-age,female,European,SL23_6,CLD_021_FR_SL23_6.wav,4.362375,"Après tout ce qu'on a traversé ensemble, tu me laisses tomber comme ça.",sad,4
CLD_021_FR,middle-age,female,European,SL25_7,CLD_021_FR_SL25_7.wav,4.1301875,"Je l'avais encore ce matin, je ne comprends pas où il a pu passer.",sad,4
CLD_021_FR,middle-age,female,European,SL39_8,CLD_021_FR_SL39_8.wav,4.87325,"Ah, ils y sont allés sans moi... même pas un petit message pour me prévenir.",sad,3
CLD_021_FR,middle-age,female,European,SL45_9,CLD_021_FR_SL45_9.wav,5.3840625,"Tout ce temps tu me regardais dans les yeux en me mentant, et moi j'y croyais.",angry,5
CLD_021_FR,middle-age,female,European,SL6_2,CLD_021_FR_SL6_2.wav,6.03425,"Tout ce travail, ces mois d'entraînement, et mon nom n'est même pas sur la liste...",sad,4
CLD_021_FR,middle-age,female,European,SL7_3,CLD_021_FR_SL7_3.wav,5.337625,"Non mais c'est pas vrai, par terre... et c'est tout ce qu'il me restait.",angry,4
CLD_022_FR,middle-age,female,African,AH20_8,CLD_022_FR_AH20_8.wav,3.0620625,"Oh non, pas maintenant, j'ai vraiment pas le temps pour ça !",angry,4
CLD_022_FR,middle-age,female,African,AH20_9,CLD_022_FR_AH20_9.wav,4.0373125,"Mais qu'est-ce que tu fais ?! Tu m'as foncé dedans, regarde un peu où tu vas !",angry,4
CLD_022_FR,middle-age,female,African,AH23_10,CLD_022_FR_AH23_10.wav,5.4769375,Comment tu as pu me regarder en face et me raconter tout ça ? Moi qui te faisais confiance...,sad,4
CLD_022_FR,middle-age,female,African,AH23_11,CLD_022_FR_AH23_11.wav,4.08375,Ça fait combien de fois que je parle et que personne ne prend la peine de m'écouter ici ?,angry,4
CLD_022_FR,middle-age,female,African,AH26_12,CLD_022_FR_AH26_12.wav,3.4335625,"Mais attends, comment tu peux dire ça alors que je n'étais même pas là ?",angry,4
CLD_022_FR,middle-age,female,African,AH33_13,CLD_022_FR_AH33_13.wav,3.6658125,"Là tu racontes vraiment n'importe quoi, ça n'a aucun sens ce que tu dis !",angry,4
CLD_022_FR,middle-age,female,African,AH41_14,CLD_022_FR_AH41_14.wav,4.08375,"Eh non, on ne parle pas comme ça aux grands, tu présentes tes excuses tout de suite !",angry,3
CLD_022_FR,middle-age,female,African,AH44_15,CLD_022_FR_AH44_15.wav,3.4335625,"Il est presque deux heures du matin, c'est pas possible de faire tout ce vacarme !",angry,4
