profile_id,age,gender,accent,scenario_id,file,duration,sentence,label,intensity
CLD_016_PT,middle-age,male,Nordestino,SH31_14,CLD_016_PT_SH31_14.wav,5.337625,"Ah, não... eu tava contando os dias pra isso, rapaz. Que decepção.",sad,4
CLD_016_PT,middle-age,male,Nordestino,SH35_15,CLD_016_PT_SH35_15.wav,6.0806875,Essa casa tá tão vazia... daria tudo pra ouvir a zoeira deles aqui agora.,sad,4
CLD_016_PT,middle-age,male,Nordestino,SH9_11,CLD_016_PT_SH9_11.wav,5.1983125,"Não tô acreditando que ela se foi, parece que faltou o chão debaixo dos meus pés.",sad,5
CLD_016_PT,middle-age,male,Nordestino,SL18_4,CLD_016_PT_SL18_4.wav,5.709125,"Vinte anos morando aqui, e agora tenho que deixar tudo pra trás... custa demais aceitar isso.",sad,4
CLD_016_PT,middle-age,male,Nordestino,SL1_1,CLD_016_PT_SL1_1.wav,6.1735625,"Como assim me mandaram embora? Depois de tudo que eu fiz por essa empresa, é assim que me agradecem...",sad,4
CLD_016_PT,middle-age,male,Nordestino,SL23_5,CLD_016_PT_SL23_5.wav,6.684375,Eu abri meu coração pra você e você simplesmente fingiu que não era nada... doeu mais do que eu imaginava.,sad,4
CLD_016_PT,middle-age,male,Nordestino,SL23_6,CLD_016_PT_SL23_6.wav,4.1301875,"Depois de tudo que a gente passou, você simplesmente me dá as costas e vai embora?",sad,4
CLD_016_PT,middle-age,male,Nordestino,SL25_7,CLD_016_PT_SL25_7.wav,4.8268125,Procurei na casa toda e nada... era a única coisa que eu guardava do meu pai.,sad,4
CLD_016_PT,middle-age,male,Nordestino,SL39_8,CLD_016_PT_SL39_8.wav,5.5698125,"Poxa, eu tava aqui esperando notícia e fico sabendo que vocês foram sem mim...",sad,3
CLD_016_PT,middle-age,male,Nordestino,SL45_9,CLD_016_PT_SL45_9.wav,4.966125,"Como você foi capaz de fazer isso comigo, depois de tudo que a gente construiu junto?",sad,5
CLD_016_PT,middle-age,male,Nordestino,SL6_2,CLD_016_PT_SL6_2.wav,5.9878125,Treinei feito doido esses meses todos pra ficar de fora bem na hora? Não tem cabimento isso.,sad,4
CLD_016_PT,middle-age,male,Nordestino,SL7_3,CLD_016_PT_SL7_3.wav,6.0806875,"Ah, não... logo agora que eu tava morto de fome, foi tudo pro chão.",sad,4
CLD_018_PT,middle-age,male,Mineiro,AH20_8,CLD_018_PT_AH20_8.wav,5.337625,"Ah, não, logo agora? Parou tudo do nada, nem sinal deu antes.",angry,4
CLD_018_PT,middle-age,male,Mineiro,AH20_9,CLD_018_PT_AH20_9.wav,4.3159375,"Ô rapaz, você não viu que eu tava passando? Bateu bem na lateral!",angry,4
CLD_018_PT,middle-age,male,Mineiro,AH23_10,CLD_018_PT_AH23_10.wav,5.9878125,"Logo você, cara... eu botava a mão no fogo, e me veio com essa história?",sad,4
CLD_018_PT,middle-age,male,Mineiro,AH23_11,CLD_018_PT_AH23_11.wav,4.362375,"Ué, então eu falei pra parede? Pelo menos finge que tá me ouvindo.",angry,3
CLD_018_PT,middle-age,male,Mineiro,AH26_12,CLD_018_PT_AH26_12.wav,5.6626875,"Calma lá, eu nem tava perto disso, como é que você me joga essa culpa assim?",angry,4
CLD_018_PT,middle-age,male,Mineiro,AH33_13,CLD_018_PT_AH33_13.wav,5.523375,"Para, escuta um minuto, do jeito que você tá falando não tem como a gente chegar em lugar nenhum.",angry,4
CLD_018_PT,middle-age,male,Mineiro,AH41_14,CLD_018_PT_AH41_14.wav,4.8268125,"Ô meu bem, assim não dá, com a tia a gente conversa com mais educação, tá?",neutral,2
CLD_018_PT,middle-age,male,Mineiro,AH44_15,CLD_018_PT_AH44_15.wav,6.312875,"Uai, será que dá pra abaixar esse som? Já são quase duas da manhã, ô.",angry,3
CLD_018_PT,middle-age,male,Mineiro,AL0_1,CLD_018_PT_AL0_1.wav,5.1983125,"Larga isso, ô bicho! Você vai acabar tomando um choque desse jeito!",angry,4
CLD_018_PT,middle-age,male,Mineiro,AL17_5,CLD_018_PT_AL17_5.wav,5.337625,"Ô meu Deus, num anda nem um palmo... e eu já tô atrasado pra reunião.",angry,3
CLD_018_PT,middle-age,male,Mineiro,AL17_6,CLD_018_PT_AL17_6.wav,5.709125,"Ô amigo, a fila começa lá atrás, viu? Aqui todo mundo tá esperando faz tempo.",angry,3
CLD_018_PT,middle-age,male,Mineiro,AL1_2,CLD_018_PT_AL1_2.wav,5.6626875,De novo a mesma coisa? Agora sobrou pra mim arrumar a bagunça que você fez!,angry,4
CLD_018_PT,middle-age,male,Mineiro,AL1_3,CLD_018_PT_AL1_3.wav,7.381,"Espera aí, esse projeto fui eu que fiz do começo ao fim, e você vai lá receber os parabéns na minha frente?",angry,4
CLD_018_PT,middle-age,male,Mineiro,AL42_7,CLD_018_PT_AL42_7.wav,5.337625,"Me deixa terminar de falar, ué, toda hora você me corta no meio.",angry,3
CLD_018_PT,middle-age,male,Mineiro,AL6_4,CLD_018_PT_AL6_4.wav,6.870125,"Gente, presta atenção no mapa, a gente tá levando de lavada e ninguém cobre ninguém!",angry,4
CLD_018_PT,middle-age,male,Mineiro,JH15_9,CLD_018_PT_JH15_9.wav,6.7308125,"Ele chegou, gente! Olha que coisinha mais perfeita, nem acredito que é meu filho!",happy,5
CLD_018_PT,middle-age,male,Mineiro,JH16_10,CLD_018_PT_JH16_10.wav,5.9878125,"Que paz que dá ficar aqui ó, escutando esse passarinho, sentindo esse cheiro de mato molhado.",happy,3
CLD_018_PT,middle-age,male,Mineiro,JH16_11,CLD_018_PT_JH16_11.wav,5.523375,"Uai, olha só esse lugar, nunca imaginei que ia conhecer um canto desses na minha vida!",happy,4
CLD_018_PT,middle-age,male,Mineiro,JH29_12,CLD_018_PT_JH29_12.wav,6.7308125,"Gente, eu tô casado! Ainda não caiu a ficha que agora é pra vida toda, viu?",happy,5
CLD_018_PT,middle-age,male,Mineiro,JH32_13,CLD_018_PT_JH32_13.wav,5.24475,"Cê não tem ideia da saudade que eu tava de você, vem cá, deixa eu te abraçar!",happy,5
CLD_018_PT,middle-age,male,Mineiro,JH42_14,CLD_018_PT_JH42_14.wav,6.312875,"Cara, esperei tanto tempo por esse momento, ele tá tocando bem na minha frente!",happy,5
CLD_018_PT,middle-age,male,Mineiro,JH46_15,CLD_018_PT_JH46_15.wav,6.9165625,"Uai, que coisa mais linda, você não precisava... mas eu adorei demais!",happy,4
CLD_018_PT,middle-age,male,Mineiro,JH6_7,CLD_018_PT_JH6_7.wav,7.102375,"Uai, eu nunca ganho nada na vida e agora vai logo isso? Mal posso acreditar!",happy,5
CLD_018_PT,middle-age,male,Mineiro,JH6_8,CLD_018_PT_JH6_8.wav,4.87325,"Conseguimos, rapaziada! Esse jogo a gente vai lembrar por muito tempo!",happy,5
CLD_018_PT,middle-age,male,Mineiro,JL0_1,CLD_018_PT_JL0_1.wav,4.87325,"Olha só pra esse danadinho cheirando tudo, já tá se achando o dono da casa, sô.",happy,4
CLD_018_PT,middle-age,male,Mineiro,JL11_4,CLD_018_PT_JL11_4.wav,5.9878125,"Rapaz, valeu a pena ter virado a noite estudando, tirei a maior nota da turma!",happy,4
CLD_018_PT,middle-age,male,Mineiro,JL20_5,CLD_018_PT_JL20_5.wav,8.72775,"Agora é meu, comprei com meu próprio suor! Mal posso esperar pra dar a primeira voltinha por aí.",happy,5
CLD_018_PT,middle-age,male,Mineiro,JL39_6,CLD_018_PT_JL39_6.wav,7.2416875,"Rapaz, que bom rever essa turma toda junta de novo, faz um tempão que a gente não se encontrava assim!",happy,4
CLD_018_PT,middle-age,male,Mineiro,JL7_2,CLD_018_PT_JL7_2.wav,7.6131875,"Nossa, faz tempo que eu não comia uma comida tão boa assim, ainda mais com todo mundo reunido na mesma mesa.",happy,4
CLD_018_PT,middle-age,male,Mineiro,JL9_3,CLD_018_PT_JL9_3.wav,7.7525,"Olha, eu lembro até hoje daquele dia que a gente ficou sentado na varanda conversando até de madrugada, parece que foi ontem.",happy,4
CLD_018_PT,middle-age,male,Mineiro,NH17_4,CLD_018_PT_NH17_4.wav,20.407375,"Pego o carro e vou pegando aquela estrada de sempre, uns vinte minutos se o trânsito colaborar. Tem dia que é tranquilo, tem dia que travа tudo logo na entrada da cidade. Aproveito e ligo o rádio, escuto uma notícia, fico por dentro do que tá rolando. Quando chego, estaciono no mesmo cantinho de sempre e já caio direto no batente.",neutral,2
CLD_018_PT,middle-age,male,Mineiro,NH24_5,CLD_018_PT_NH24_5.wav,19.54825,"Ah, fui ali rápido só pegar o básico mesmo. Levei arroz, um feijãozinho, café, e aquele pão de queijo congelado que minha esposa gosta. Peguei umas frutas também, banana e mamão pro café da manhã. Acabei trazendo um chocolate na hora de pagar, sabe como é, fica ali na fila te chamando.",neutral,2
CLD_018_PT,middle-age,male,Mineiro,NH48_6,CLD_018_PT_NH48_6.wav,20.6395625,"Daqui de cima dá pra ver aquele pé de manga lá no fundo do quintal do vizinho, tá carregadinho esse ano. Mais pra longe tem um morro verdinho que de manhã fica todo coberto de neblina, uma beleza. Passarinho não falta, vivem cantando no fio de luz bem na frente. Gosto de ficar aqui tomando meu cafezinho só olhando esse movimento.",happy,3
CLD_018_PT,middle-age,male,Mineiro,NH6_3,CLD_018_PT_NH6_3.wav,23.19375,"Acordo cedo, antes do despertador tocar na maioria das vezes. Primeira coisa é botar o café pra passar, sem isso nem penso direito. Aí dou uma olhada no celular enquanto a água esquenta, vejo as mensagens que chegaram de madrugada. Tomo o café com calma na cozinha, ouvindo o movimento da rua começar lá fora. Depois disso já vou me arrumar pra encarar o dia.",neutral,2
CLD_018_PT,middle-age,male,Mineiro,NL1_1,CLD_018_PT_NL1_1.wav,16.6225,"Olha, segunda tem reunião de equipe logo cedo, que sempre se arrasta. Quarta eu tenho a aula de violão, que faço questão de não perder. E na sexta normalmente fecho a semana com o pessoal pra acertar as contas. Fora isso, é meio corrido, mas dá pra levar.",neutral,2
CLD_018_PT,middle-age,male,Mineiro,NL21_2,CLD_018_PT_NL21_2.wav,19.3160625,"Ah, terminei umas planilhas de fechamento do mês passado, nada que dê muito orgulho de contar. Foi mais juntar número, conferir, ver se batia tudo certinho. Tomou um tempo danado, viu, mas ficou redondo no fim. Agora tô só esperando o pessoal dar o aval pra fechar de vez.",neutral,2
CLD_018_PT,middle-age,male,Mineiro,RH11_11,CLD_018_PT_RH11_11.wav,4.0373125,"Uai, passei mesmo? Achei que ia ter que fazer tudo de novo!",happy,4
CLD_018_PT,middle-age,male,Mineiro,RH18_12,CLD_018_PT_RH18_12.wav,5.9878125,"Agora é nossa, gente! Já tô vendo a gente arrumando aquele quintal pra fazer um churrasco!",happy,5
CLD_018_PT,middle-age,male,Mineiro,RH21_13,CLD_018_PT_RH21_13.wav,3.898,"Ufa, consegui! Foi por pouco, mas tá entregue.",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RH25_14,CLD_018_PT_RH25_14.wav,4.1301875,"Graças a Deus, tava aqui no fundo da gaveta o tempo todo!",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RH2_10,CLD_018_PT_RH2_10.wav,4.8268125,"Graças a Deus, tirei um peso enorme das costas, nem sei o que dizer agora.",relieved,5
CLD_018_PT,middle-age,male,Mineiro,RH49_15,CLD_018_PT_RH49_15.wav,5.9878125,"Ah, que bom saber que ele já tá melhorando, tirou um peso enorme das minhas costas!",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RL0_1,CLD_018_PT_RL0_1.wav,6.684375,"Ô bichinho danado, achei que não ia mais te ver, vem cá que eu tava com o coração na mão!",relieved,5
CLD_018_PT,middle-age,male,Mineiro,RL12_6,CLD_018_PT_RL12_6.wav,7.659625,"Consegui, uai! Tanto esforço e agora deu certo, nem acredito que é minha vez de comemorar!",happy,5
CLD_018_PT,middle-age,male,Mineiro,RL17_7,CLD_018_PT_RL17_7.wav,4.6875,"Ufa, cheguei bem em cima da hora, mais um minutinho e tinha perdido.",relieved,3
CLD_018_PT,middle-age,male,Mineiro,RL1_2,CLD_018_PT_RL1_2.wav,6.2664375,"Pronto, entreguei a carta hoje de manhã, e cê não imagina o peso que saiu das minhas costas.",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RL1_3,CLD_018_PT_RL1_3.wav,5.337625,"Graças a Deus, eu jurava que tava tudo perdido, mas no fim não era nada disso.",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RL22_8,CLD_018_PT_RL22_8.wav,5.1983125,"Nossa, caiu do céu mesmo, eu tava precisando demais disso bem agora.",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RL27_9,CLD_018_PT_RL27_9.wav,5.24475,"Puxa, vai dar uma saudade danada desse lugar e dessa turma toda.",sad,3
CLD_018_PT,middle-age,male,Mineiro,RL7_4,CLD_018_PT_RL7_4.wav,5.6626875,"Ufa, enfim cheguei... só quero tirar esse sapato e jogar o corpo no sofá.",relieved,4
CLD_018_PT,middle-age,male,Mineiro,RL7_5,CLD_018_PT_RL7_5.wav,4.87325,Graças a Deus foi só sonho... meu coração ainda tá batendo na garganta.,relieved,4
CLD_018_PT,middle-age,male,Mineiro,SH0_10,CLD_018_PT_SH0_10.wav,4.548125,"Ah não, o Bidu... cresci a vida inteira com ele do meu lado.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SH19_12,CLD_018_PT_SH19_12.wav,5.9878125,"Uai, mas assim do nada? Eu achava que a gente tava bem, sô...",sad,4
CLD_018_PT,middle-age,male,Mineiro,SH28_13,CLD_018_PT_SH28_13.wav,5.61625,"Ó, meu Deus, que que aconteceu com você? Vem cá, deixa eu te ajudar, você não tá nada bem...",sad,4
CLD_018_PT,middle-age,male,Mineiro,SH31_14,CLD_018_PT_SH31_14.wav,5.802,"Ah, não... eu tava contando os dias pra isso, agora foi tudo por água abaixo.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SH35_15,CLD_018_PT_SH35_15.wav,7.288125,"Que silêncio danado essa casa nova, nem o cafezinho da manhã tem mais graça sem eles por perto.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SH9_11,CLD_018_PT_SH9_11.wav,6.312875,Não tô acreditando que ela se foi... ainda parece que vou virar e ela vai tá ali do meu lado.,sad,5
CLD_018_PT,middle-age,male,Mineiro,SL18_4,CLD_018_PT_SL18_4.wav,8.4026875,"Trinta anos vivendo aqui, e agora tenho que arrumar tudo numa caixa e sair... dói demais deixar esse lugar pra trás.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SL1_1,CLD_018_PT_SL1_1.wav,5.523375,Como assim me mandaram embora? Depois de tudo que eu fiz por essa empresa...,sad,4
CLD_018_PT,middle-age,male,Mineiro,SL23_5,CLD_018_PT_SL23_5.wav,7.56675,"Eu abri meu coração com você e você simplesmente fez de conta que não era nada... pois é, agora aprendi.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SL23_6,CLD_018_PT_SL23_6.wav,4.548125,"Depois de tudo que a gente passou junto, você simplesmente me dá as costas assim?",sad,4
CLD_018_PT,middle-age,male,Mineiro,SL25_7,CLD_018_PT_SL25_7.wav,5.4769375,Procurei a casa inteira e nada... era a única coisa que eu não queria perder.,sad,4
CLD_018_PT,middle-age,male,Mineiro,SL39_8,CLD_018_PT_SL39_8.wav,5.61625,"Pois é, fiquei sabendo depois que vocês saíram... nem um recadinho pra mim, né?",sad,3
CLD_018_PT,middle-age,male,Mineiro,SL45_9,CLD_018_PT_SL45_9.wav,5.61625,"Depois de tudo que a gente construiu junto, você foi capaz de fazer isso comigo?",sad,4
CLD_018_PT,middle-age,male,Mineiro,SL6_2,CLD_018_PT_SL6_2.wav,7.288125,"Treinei o ano inteiro pra isso, abri mão de tanta coisa... e nem me deram uma chance de mostrar de novo.",sad,4
CLD_018_PT,middle-age,male,Mineiro,SL7_3,CLD_018_PT_SL7_3.wav,6.4521875,"Ah não, justo agora que eu tava morrendo de fome... era só o que me faltava hoje.",sad,4
CLD_020_PT,middle-age,male,Paulista,AH20_8,CLD_020_PT_AH20_8.wav,5.5698125,"Ah, não, logo agora? Parou de uma hora pra outra, nem sei o que aconteceu.",angry,4
CLD_020_PT,middle-age,male,Paulista,AH20_9,CLD_020_PT_AH20_9.wav,6.4521875,"Pô, meu, você não olhou não? Bateu bem na lateral, agora deu essa confusão toda.",angry,4
CLD_020_PT,middle-age,male,Paulista,AH23_10,CLD_020_PT_AH23_10.wav,7.381,"Logo você, cara... eu botava a mão no fogo por você, e olha no que deu.",sad,4
CLD_020_PT,middle-age,male,Paulista,AH23_11,CLD_020_PT_AH23_11.wav,5.5698125,"Pô, eu também tô aqui na reunião, né? Dava pra pelo menos me deixar terminar de falar.",angry,3
CLD_020_PT,middle-age,male,Paulista,AH26_12,CLD_020_PT_AH26_12.wav,7.102375,"Calma aí, isso não foi eu, juro. Você tá me acusando sem nem saber o que aconteceu de verdade.",angry,4
CLD_020_PT,middle-age,male,Paulista,AH33_13,CLD_020_PT_AH33_13.wav,4.548125,"Para, escuta o que eu tô falando, porque desse jeito não dá pra conversar com você.",angry,4
CLD_020_PT,middle-age,male,Paulista,AH41_14,CLD_020_PT_AH41_14.wav,4.2230625,"Ô, mocinho, assim não dá, fala com educação com a gente.",neutral,2
CLD_020_PT,middle-age,male,Paulista,AH44_15,CLD_020_PT_AH44_15.wav,7.055875,"Pô, são quase meia-noite, dá pra abaixar esse som? Tem gente que trabalha amanhã, rapaz.",angry,4
CLD_020_PT,middle-age,male,Paulista,AL0_1,CLD_020_PT_AL0_1.wav,4.0373125,"Larga isso agora, você vai se eletrocutar!",angry,4
CLD_020_PT,middle-age,male,Paulista,AL17_5,CLD_020_PT_AL17_5.wav,7.7989375,"Pô, tá parado faz dez minutos e eu já tô atrasado pra reunião, não anda nada essa porcaria.",angry,4
CLD_020_PT,middle-age,male,Paulista,AL17_6,CLD_020_PT_AL17_6.wav,6.6379375,"Ô amigo, tem uma fila aqui, ó, o pessoal tá esperando faz tempo, vai pro final que nem todo mundo.",angry,4
CLD_020_PT,middle-age,male,Paulista,AL1_2,CLD_020_PT_AL1_2.wav,6.77725,De novo a mesma coisa? Eu que tenho que ficar consertando o que você faz pela metade.,angry,4
CLD_020_PT,middle-age,male,Paulista,AL1_3,CLD_020_PT_AL1_3.wav,7.93825,"Peraí, esse projeto fui eu que fiz inteiro, e agora você sobe na reunião e fala como se fosse seu?",angry,4
CLD_020_PT,middle-age,male,Paulista,AL42_7,CLD_020_PT_AL42_7.wav,6.22,"Deixa eu terminar de falar, por favor, você não me deixa concluir um raciocínio.",angry,3
CLD_020_PT,middle-age,male,Paulista,AL6_4,CLD_020_PT_AL6_4.wav,7.93825,"Cara, eu seguro a base inteira aqui e ninguém faz a parte que devia, assim a gente não ganha de jeito nenhum.",angry,4
CLD_020_PT,middle-age,male,Paulista,JH15_9,CLD_020_PT_JH15_9.wav,5.9878125,"Meu Deus, ele é perfeito... olha esse rostinho, eu não consigo nem acreditar que ele tá aqui.",happy,5
CLD_020_PT,middle-age,male,Paulista,JH16_10,CLD_020_PT_JH16_10.wav,5.8949375,"Que paz, hein... dá vontade de ficar aqui o dia inteiro só ouvindo esse barulho de água.",happy,3
CLD_020_PT,middle-age,male,Paulista,JH16_11,CLD_020_PT_JH16_11.wav,7.659625,"Cara, olha só essa rua... cada esquina aqui parece um cartão-postal, não acredito que tô vendo isso de perto.",happy,4
CLD_020_PT,middle-age,male,Paulista,JH29_12,CLD_020_PT_JH29_12.wav,8.7741875,"Caramba, a gente vai casar mesmo! Eu não consigo parar de sorrir, é a melhor decisão que tomei na minha vida.",happy,5
CLD_020_PT,middle-age,male,Paulista,JH32_13,CLD_020_PT_JH32_13.wav,6.498625,"Finalmente você tá aqui na minha frente, deixa eu te abraçar direito, senti tanta a sua falta!",happy,5
CLD_020_PT,middle-age,male,Paulista,JH42_14,CLD_020_PT_JH42_14.wav,6.9165625,"Cara, ele tá tocando a música que eu mais amo ao vivo, eu não tô acreditando que finalmente cheguei a ver isso!",happy,5
CLD_020_PT,middle-age,male,Paulista,JH46_15,CLD_020_PT_JH46_15.wav,7.1488125,"Nossa, você lembrou mesmo que eu tava de olho nisso... não precisava, viu, fiquei sem palavras.",happy,4
CLD_020_PT,middle-age,male,Paulista,JH6_7,CLD_020_PT_JH6_7.wav,7.19525,Não é que eu ganhei mesmo! Vou ter que conferir esse número umas três vezes pra acreditar!,happy,5
CLD_020_PT,middle-age,male,Paulista,JH6_8,CLD_020_PT_JH6_8.wav,6.4521875,"Aí sim, rapaziada! A gente lutou até o último segundo e o título é nosso!",happy,5
CLD_020_PT,middle-age,male,Paulista,JL0_1,CLD_020_PT_JL0_1.wav,7.7989375,"Olha só esse danadinho explorando a casa toda, já fez do sofá a cama dele.",happy,4
CLD_020_PT,middle-age,male,Paulista,JL11_4,CLD_020_PT_JL11_4.wav,7.2416875,"Caraca, gabaritei! Estudei feito louco e olha o resultado, valeu cada noite virada.",happy,5
CLD_020_PT,middle-age,male,Paulista,JL20_5,CLD_020_PT_JL20_5.wav,7.659625,"Finalmente é meu, com a chave na mão e tudo! Já tô louco pra dar a primeira volta por aí.",happy,4
CLD_020_PT,middle-age,male,Paulista,JL39_6,CLD_020_PT_JL39_6.wav,5.5698125,"Que bom rever todo mundo junto de novo, faz tempo que a gente não se encontrava assim!",happy,4
CLD_020_PT,middle-age,male,Paulista,JL7_2,CLD_020_PT_JL7_2.wav,6.684375,"Nossa, faz tempo que eu não comia tão bem assim, e ainda por cima com vocês todos na mesa.",happy,4
CLD_020_PT,middle-age,male,Paulista,JL9_3,CLD_020_PT_JL9_3.wav,7.7060625,"Cara, lembra daquela viagem que a gente fez sem planejar nada? Até hoje eu rio quando penso naquele dia.",happy,4
CLD_020_PT,middle-age,male,Paulista,NH17_4,CLD_020_PT_NH17_4.wav,25.2835625,"Vou de carro mesmo, pego a marginal todo dia e já sei mais ou menos onde vai dar trânsito. Quando tá muito ruim eu desvio por dentro, conheço uns atalhos que ajudam bastante. De vez em quando deixo o carro em casa e vou de metrô, principalmente quando tenho reunião no centro. Mas no geral prefiro a liberdade de ir e voltar no meu tempo.",neutral,2
CLD_020_PT,middle-age,male,Paulista,NH24_5,CLD_020_PT_NH24_5.wav,14.7649375,"Ah, comprei o básico mesmo, arroz, feijão, um pouco de carne pro fim de semana. Peguei umas frutas também, banana e mamão, que tava acabando lá em casa. Acho que esqueci o café, vou ter que voltar lá depois.",neutral,2
CLD_020_PT,middle-age,male,Paulista,NH48_6,CLD_020_PT_NH48_6.wav,19.7804375,"Daqui eu vejo aquele prédio velho do outro lado da rua e um pedacinho de céu lá no fundo. Tem uma árvore bem na frente que tá cheia de passarinho de manhã, faz uma bagunça danada. No fim da tarde dá pra ver o pessoal voltando do trabalho, sempre tem alguém parado na padaria da esquina.",neutral,2
CLD_020_PT,middle-age,male,Paulista,NH6_3,CLD_020_PT_NH6_3.wav,20.1751875,"Olha, acordo umas seis da manhã, antes mesmo do despertador tocar. Primeira coisa é passar um café bem forte, sem isso nem começo o dia. Aí dou uma olhada rápida nas notícias enquanto tomo o café, depois é banho e me arrumar pro trabalho. Gosto de sair de casa com calma, sem aquela correria.",neutral,2
CLD_020_PT,middle-age,male,Paulista,NL1_1,CLD_020_PT_NL1_1.wav,18.480125,"Segunda tenho aquela reunião de equipe que sempre se arrasta, terça e quinta vou pra academia de manhã cedo. No meio da semana ainda tem o curso de inglês à noite, que tá puxado mas tô gostando. E sexta, se sobrar fôlego, geralmente é o happy hour com o pessoal do trabalho.",neutral,2
CLD_020_PT,middle-age,male,Paulista,NL21_2,CLD_020_PT_NL21_2.wav,23.3795625,"Acabei de fechar um relatório de análise de mercado pra apresentar na diretoria. Foi um trabalho bem detalhado, cruzei um monte de dado de venda dos últimos dois anos. Deu um trabalho danado pra organizar tudo de um jeito que fizesse sentido, mas no final ficou redondinho. Agora é torcer pra que o pessoal aprove as recomendações que coloquei lá.",neutral,2
CLD_020_PT,middle-age,male,Paulista,RH11_11,CLD_020_PT_RH11_11.wav,4.7339375,"Caraca, eu tinha certeza que tinha mandado mal nessa! Passei mesmo?",happy,4
CLD_020_PT,middle-age,male,Paulista,RH18_12,CLD_020_PT_RH18_12.wav,7.4274375,"Agora é oficial, a gente vai ter a nossa casa! Não vejo a hora de pegar essas chaves!",happy,5
CLD_020_PT,middle-age,male,Paulista,RH21_13,CLD_020_PT_RH21_13.wav,4.362375,"Ufa, consegui entregar bem em cima da hora, mas tá feito!",relieved,4
CLD_020_PT,middle-age,male,Paulista,RH25_14,CLD_020_PT_RH25_14.wav,6.312875,"Achei! Tava bem aqui embaixo do banco, e eu já tinha até cancelado tudo na cabeça.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RH2_10,CLD_020_PT_RH2_10.wav,7.93825,"Graças a Deus, deu tudo negativo... eu juro que segurei a respiração até o médico terminar de falar.",relieved,5
CLD_020_PT,middle-age,male,Paulista,RH49_15,CLD_020_PT_RH49_15.wav,5.61625,"Graças a Deus, já tá ficando com a cara boa de novo, fiquei tão preocupado com isso.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RL0_1,CLD_020_PT_RL0_1.wav,6.5450625,"Cara, ele voltou! Tava aqui na porta arranhando, eu nem acreditei quando abri!",relieved,5
CLD_020_PT,middle-age,male,Paulista,RL12_6,CLD_020_PT_RL12_6.wav,5.9878125,"Consegui! Todo aquele esforço valeu a pena, mal posso esperar pra começar.",happy,5
CLD_020_PT,middle-age,male,Paulista,RL17_7,CLD_020_PT_RL17_7.wav,4.87325,"Ufa, cheguei em cima da hora, mais um minuto e eu perdia esse.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RL1_2,CLD_020_PT_RL1_2.wav,8.124,"Pronto, entreguei a carta hoje de manhã e tirei aquele peso das costas, não aguentava mais aquilo.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RL1_3,CLD_020_PT_RL1_3.wav,5.8484375,"Ufa, então era só susto mesmo? Achei que dessa vez eu tinha me complicado de verdade.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RL22_8,CLD_020_PT_RL22_8.wav,5.802,"Caramba, caiu do céu na hora certa, tava sem saber como ia pagar essas contas.",relieved,4
CLD_020_PT,middle-age,male,Paulista,RL27_9,CLD_020_PT_RL27_9.wav,6.1735625,"Pô, parece que foi ontem que eu cheguei aqui perdido, e agora tá acabando tudo de uma vez.",sad,4
CLD_020_PT,middle-age,male,Paulista,RL7_4,CLD_020_PT_RL7_4.wav,5.8949375,"Finalmente em casa, agora é só largar tudo no sofá e não fazer mais nada.",relieved,3
CLD_020_PT,middle-age,male,Paulista,RL7_5,CLD_020_PT_RL7_5.wav,4.966125,"Graças a Deus foi só um sonho, meu coração ainda tá disparado aqui.",relieved,4
CLD_020_PT,middle-age,male,Paulista,SH0_10,CLD_020_PT_SH0_10.wav,7.4274375,Esse cachorro tava comigo desde quando eu era moleque... não tô acreditando que ele se foi.,sad,4
CLD_020_PT,middle-age,male,Paulista,SH19_12,CLD_020_PT_SH19_12.wav,6.684375,Espera... você tá falando sério? A gente nem tentou conversar sobre isso direito.,sad,4
CLD_020_PT,middle-age,male,Paulista,SH28_13,CLD_020_PT_SH28_13.wav,5.24475,"Ah, não... me dá um abraço aqui, vamos passar por isso juntos, tá?",sad,4
CLD_020_PT,middle-age,male,Paulista,SH31_14,CLD_020_PT_SH31_14.wav,7.102375,"Ah, qualé... eu tava contando os dias pra isso, e agora simplesmente cancelaram?",sad,4
CLD_020_PT,middle-age,male,Paulista,SH35_15,CLD_020_PT_SH35_15.wav,6.6379375,"Pô, a casa tá aqui, mas faz uma falta danada não poder dar um pulo na casa da minha mãe no fim de semana.",sad,4
CLD_020_PT,middle-age,male,Paulista,SH9_11,CLD_020_PT_SH9_11.wav,6.9165625,Não consigo nem pensar em viver sem ela aqui... como é que eu sigo daqui pra frente?,sad,5
